STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       3126;19580125;    5;-999;   2.2;    5;   0.0;   0;    5.100;   3;   3.2;   4.3; 1018.70;   -3.9;   89.00;    0.9;   -8.7;  -15.6;eor
       3126;19580126;    5;-999;   5.1;    5;   0.0;   0;    3.400;   3;   4.2;   3.7; 1019.50;   -2.9;   77.00;   -0.5;   -7.7;  -14.8;eor
       3126;19580127;    5;-999;   5.2;    5;   0.0;   0;    6.800;   3;   1.6;   4.1; 1021.90;   -0.8;   70.00;    3.2;   -4.4;   -8.4;eor
       3126;19580128;    5;-999;   4.1;    5;   0.0;   0;    7.900;   2;   0.0;   3.2; 1019.50;   -1.9;   61.00;    3.7;   -7.7;   -9.2;eor
       3126;19580129;    5;-999;   2.1;    5;   0.0;   0;    7.600;   1;   0.0;   4.1; 1015.00;   -2.8;   80.00;    5.4;   -8.7;  -14.0;eor
       3126;19580130;    5;-999;   2.7;    5;   0.0;   0;    1.300;   1;   7.8;   6.3; 1018.70;    2.3;   88.00;    4.6;   -5.6;  -12.3;eor
       3126;19580131;    5;-999;   2.7;    5;   0.0;   1;    0.000;   0;   8.0;   6.1; 1021.90;    0.5;   97.00;    3.2;    0.0;   -0.6;eor
       3126;19580201;    5;-999;   2.1;    5;   0.0;   8;    0.000;   0;   8.0;   5.3; 1018.80;   -1.5;   96.00;    0.0;   -1.9;   -2.2;eor
       3126;19580202;    5;-999;   4.4;    5;   1.7;   1;    0.200;   0;   8.0;   6.5; 1014.40;    2.9;   89.00;    4.5;   -2.0;   -2.6;eor
       3126;19580203;    5;-999;   9.9;    5;   0.0;   0;    6.400;   0;   4.0;   5.5; 1015.00;    3.1;   72.00;    5.1;    2.3;   -0.4;eor
       3126;19580204;    5;-999;   6.3;    5;   0.4;   7;    0.000;   0;   8.0;   5.9; 1009.80;    1.7;   84.00;    2.9;    1.2;    0.2;eor
       3126;19580205;    5;-999;  10.6;    5;   5.5;   1;    0.000;   0;   8.0;   7.5;  983.60;    5.0;   82.00;    7.5;    1.5;    0.0;eor
       3126;19580206;    5;-999;   9.2;    5;   0.3;   7;    4.100;   0;   5.0;   5.1;  987.50;    0.0;   80.00;    4.2;   -2.2;   -1.7;eor
       3126;19580207;    5;-999;   4.1;    5;   0.1;   7;    4.400;   1;   5.0;   4.7;  990.60;   -1.6;   87.00;    0.7;   -4.6;   -7.9;eor
       3126;19580208;    5;-999;   4.1;    5;   2.3;   7;    0.000;   1;   8.0;   5.5;  990.30;    0.2;   91.00;    1.5;   -3.0;   -3.9;eor
       3126;19580209;    5;-999;   5.4;    5;   0.0;   0;    6.400;   0;   6.4;   6.1;  993.80;    5.0;   69.00;    7.6;    1.2;    0.2;eor
       3126;19580210;    5;-999;   4.8;    5;   0.0;   1;    3.300;   0;   5.0;   8.9;  994.00;    7.2;   86.00;   13.3;    2.1;   -0.4;eor
       3126;19580211;    5;-999;   4.6;    5;   0.0;   1;    0.000;   0;   8.0;   9.3;  991.50;    9.0;   81.00;   11.2;    3.7;    0.0;eor
       3126;19580212;    5;-999;   5.2;    5;   4.0;   1;    2.100;   0;   5.8;  10.0;  995.20;    8.2;   89.00;   12.5;    5.0;    1.3;eor
       3126;19580213;    5;-999;   3.7;    5;   0.9;   1;    7.600;   0;   2.6;   7.7; 1009.10;    6.5;   78.00;   11.6;    4.4;    3.6;eor
       3126;19580214;    5;-999;   5.3;    5;   0.2;   1;    4.900;   0;   4.2;  11.3; 1010.40;   12.4;   78.00;   16.3;    4.3;   -0.4;eor
       3126;19580215;    5;-999;   5.9;    5;   1.9;   1;    0.000;   0;   7.8;  12.3; 1011.10;   11.1;   91.00;   13.0;   10.1;    7.9;eor
       3126;19580216;    5;-999;  11.3;    5;   0.4;   1;    5.100;   0;   5.4;   7.6;  995.90;    6.2;   75.00;   12.5;    3.4;    6.1;eor
       3126;19580217;    5;-999;  11.6;    5;   1.8;   7;    6.700;   0;   4.8;   5.7;  992.40;    0.3;   89.00;    4.8;   -1.5;    1.1;eor
       3126;19580218;    5;-999;   6.1;    5;   0.6;   7;    3.300;   0;   3.4;   5.2;  995.80;   -0.8;   87.00;    1.3;   -1.9;   -3.9;eor
       3126;19580219;    5;-999;   4.9;    5;   3.5;   7;    5.600;   0;   5.8;   5.2;  999.00;   -0.8;   91.00;    2.3;   -3.3;   -6.3;eor
       3126;19580220;    5;-999;   7.4;    5;   3.8;   7;    4.000;   4;   7.8;   6.5;  990.60;    2.9;   87.00;    4.0;   -0.5;   -1.9;eor
       3126;19580221;    5;-999;   4.7;    5;   2.2;   7;    1.200;   0;   7.4;   5.9;  992.40;    0.6;   91.00;    4.2;   -1.3;   -3.1;eor
       3126;19580222;    5;-999;   5.7;    5;   1.9;   7;    7.100;   2;   4.2;   4.7;  993.60;   -1.0;   83.00;    0.8;   -2.4;   -3.2;eor
       3126;19580223;    5;-999;   4.3;    5;   2.0;   7;    0.000;   4;   7.8;   5.1;  993.80;   -1.1;   88.00;    0.7;   -1.9;   -3.5;eor
       3126;19580224;    5;-999;   3.6;    5;   4.2;   7;    0.800;   6;   7.8;   4.4;  994.40;   -1.8;   85.00;   -0.5;   -3.7;   -6.5;eor
       3126;19580225;    5;-999;   4.6;    5;   7.0;   1;    0.000;   7;   8.0;   7.9;  982.20;    5.0;   92.00;    6.9;   -2.2;   -3.4;eor
       3126;19580226;    5;-999;   6.6;    5;   3.3;   7;    0.000;   0;   8.0;   4.4;  992.40;   -3.3;   89.00;    5.6;   -4.6;   -2.8;eor
       3126;19580227;    5;-999;   3.2;    5;   0.0;   8;    8.000;   4;   2.2;   3.5; 1008.40;   -4.4;   76.00;   -0.1;   -6.5;   -8.9;eor
       3126;19580228;    5;-999;   3.0;    5;   0.2;   7;    7.500;   2;   3.4;   3.5; 1013.60;   -5.5;   83.00;   -1.4;   -7.5;  -11.4;eor
       3126;19580301;    5;-999;   2.4;    5;   0.4;   7;    2.200;   1;   6.2;   4.4; 1007.40;   -1.6;   83.00;    2.0;   -9.3;  -14.2;eor
       3126;19580302;    5;-999;   5.7;    5;   1.1;   1;    0.000;   1;   8.0;   6.5; 1003.90;    1.5;   95.00;    2.7;    0.7;   -1.0;eor
       3126;19580303;    5;-999;   4.5;    5;   0.1;   7;    0.000;   0;   7.8;   5.9; 1014.30;    0.7;   90.00;    2.5;   -0.3;   -1.3;eor
       3126;19580304;    5;-999;   2.3;    5;   0.0;   0;    0.800;   0;   8.0;   6.1; 1015.40;    2.5;   85.00;    4.9;   -1.9;   -5.0;eor
       3126;19580305;    5;-999;   5.2;    5;   0.9;   1;    0.000;   0;   8.0;   7.7; 1004.30;    5.5;   87.00;    6.4;    1.9;    0.3;eor
       3126;19580306;    5;-999;   7.1;    5;   0.7;   7;    4.400;   0;   3.2;   5.6;  995.20;    2.4;   75.00;    8.8;    0.5;    2.1;eor
       3126;19580307;    5;-999;   4.6;    5;   0.0;   1;    6.600;   0;   3.0;   5.3;  995.60;    0.2;   84.00;    3.7;   -1.1;   -3.2;eor
       3126;19580308;    5;-999;   2.0;    5;   1.3;   7;    1.200;   0;   7.2;   5.6;  993.00;    0.0;   93.00;    1.9;   -2.5;   -5.7;eor
       3126;19580309;    5;-999;   2.1;    5;   4.4;   7;    0.500;   0;   7.8;   5.5;  989.80;   -0.7;   92.00;    2.3;   -2.5;   -1.8;eor
       3126;19580310;    5;-999;   2.4;    5;   4.2;   7;    0.000;   5;   5.8;   4.7;  991.20;   -4.6;   96.00;   -0.6;   -8.4;  -11.5;eor
       3126;19580311;    5;-999;   3.3;    5;   0.1;   7;    8.400;  11;   3.2;   3.9;  993.00;   -3.4;   81.00;    1.2;   -9.4;  -16.1;eor
       3126;19580312;    5;-999;   6.4;    5;   0.0;   0;    5.000;   4;   6.6;   4.3;  997.60;   -1.4;   78.00;    1.1;   -5.4;   -9.0;eor
       3126;19580313;    5;-999;   3.1;    5;   0.0;   0;    6.400;   3;   3.0;   4.1;  997.20;   -1.2;   77.00;    2.3;   -6.3;   -9.6;eor
       3126;19580314;    5;-999;   4.5;    5;   0.1;   7;    0.500;   2;   7.0;   3.7; 1000.80;   -3.4;   79.00;   -0.2;   -7.1;   -7.6;eor
       3126;19580315;    5;-999;   6.0;    5;   0.2;   7;    4.100;   1;   5.0;   4.8; 1002.30;   -0.9;   84.00;    2.4;   -3.5;   -5.3;eor
       3126;19580316;    5;-999;   5.1;    5;   0.3;   7;    0.900;   1;   8.0;   5.1; 1006.30;   -0.6;   86.00;    0.9;   -2.2;   -3.2;eor
       3126;19580317;    5;-999;   2.8;    5;   0.0;   0;    1.300;   0;   7.8;   4.4; 1008.70;   -0.6;   77.00;    0.5;   -2.0;   -3.4;eor
       3126;19580318;    5;-999;   2.1;    5;   0.1;   7;    0.200;   0;   8.0;   4.3; 1005.80;   -0.8;   75.00;    0.6;   -1.6;   -2.3;eor
       3126;19580319;    5;-999;   3.5;    5;   1.3;   7;    0.900;   0;   8.0;   5.1; 1003.90;   -0.7;   88.00;    2.4;   -1.8;   -2.8;eor
       3126;19580320;    5;-999;   5.6;    5;   0.2;   7;    0.000;   4;   8.0;   4.5; 1005.60;   -1.6;   82.00;    0.1;   -2.3;   -3.2;eor
       3126;19580321;    5;-999;   4.5;    5;   0.8;   7;    1.100;   1;   6.2;   4.0; 1014.20;   -2.8;   78.00;    0.7;   -4.8;   -6.3;eor
       3126;19580322;    5;-999;   3.5;    5;   0.6;   7;    3.900;   1;   4.8;   3.6; 1017.20;   -3.7;   80.00;   -0.4;   -7.0;   -9.4;eor
       3126;19580323;    5;-999;   3.6;    5;   0.2;   7;    0.000;   1;   8.0;   4.7; 1013.80;   -2.1;   91.00;   -0.4;   -4.7;   -5.7;eor
       3126;19580324;    5;-999;   3.5;    5;   0.0;   0;    3.700;   0;   5.4;   5.1; 1008.30;    0.2;   83.00;    3.3;   -1.8;   -2.8;eor
       3126;19580325;    5;-999;   4.0;    5;   0.0;   0;    9.700;   0;   3.0;   5.1;  998.30;    3.0;   71.00;    8.6;   -2.9;   -5.5;eor
       3126;19580326;    5;-999;   3.2;    5;   0.0;   0;    5.100;   0;   4.0;   5.6;  995.00;    3.4;   75.00;   10.1;   -2.2;   -5.0;eor
       3126;19580327;    5;-999;   3.0;    5;   0.5;   1;    0.000;   0;   7.4;   6.8;  992.80;    4.6;   82.00;    7.1;   -1.1;   -2.7;eor
       3126;19580328;    5;-999;   4.0;    5;   8.6;   1;    0.000;   0;   7.8;   7.3;  995.10;    5.0;   86.00;    7.4;    2.5;    1.2;eor
       3126;19580329;    5;-999;   4.5;    5;   0.5;   1;    0.000;   0;   8.0;   7.5;  999.50;    3.6;   93.00;    6.0;    2.4;    1.5;eor
       3126;19580330;    5;-999;   4.4;    5;   0.8;   7;    0.000;   0;   8.0;   6.5; 1005.80;    2.2;   91.00;    4.3;    1.1;    0.2;eor
       3126;19580331;    5;-999;   4.4;    5;   0.0;   0;    6.400;   0;   4.0;   4.1; 1011.40;    0.0;   66.00;    4.3;   -2.1;   -4.0;eor
       3126;19580401;    5;-999;   2.8;    5;   0.2;   7;   10.000;   0;   4.0;   4.5; 1006.30;   -0.2;   76.00;    5.0;   -5.4;   -7.3;eor
       3126;19580402;    5;-999;   1.8;    5;   0.0;   7;    3.900;   0;   6.4;   5.1; 1005.80;    0.5;   81.00;    5.6;   -1.9;   -5.0;eor
       3126;19580403;    5;-999;   4.2;    5;   0.3;   1;    9.700;   0;   2.4;   5.9; 1001.40;    4.6;   72.00;   11.6;   -1.0;   -3.4;eor
       3126;19580404;    5;-999;   2.7;    5;   1.6;   1;    4.400;   0;   7.2;   9.5;  993.50;    8.2;   88.00;   13.5;    1.6;    0.8;eor
       3126;19580405;    5;-999;   1.7;    5;   0.2;   1;    0.700;   0;   7.8;   8.5;  994.70;    5.4;   93.00;    9.7;    1.6;   -0.5;eor
       3126;19580406;    5;-999;   2.7;    5;   4.8;   7;    0.000;   0;   8.0;   7.2; 1001.40;    2.4;   97.00;    5.5;    2.1;    0.3;eor
       3126;19580407;    5;-999;   2.1;    5;   0.0;   7;    1.400;   0;   8.0;   6.3; 1006.30;    2.2;   86.00;    5.5;    0.9;   -0.4;eor
       3126;19580408;    5;-999;   4.1;    5;   2.8;   7;    2.100;   0;   7.4;   6.5; 1004.70;    2.6;   88.00;    6.1;    0.1;   -3.0;eor
       3126;19580409;    5;-999;   5.8;    5;   1.4;   7;    2.100;   0;   5.8;   5.9; 1003.90;    1.7;   84.00;    5.7;    0.2;   -2.0;eor
       3126;19580410;    5;-999;   3.4;    5;   1.2;   7;    3.100;   0;   5.4;   5.6; 1005.10;    0.8;   86.00;    5.0;   -0.9;   -3.0;eor
       3126;19580411;    5;-999;   3.9;    5;   0.1;   7;    1.700;   0;   7.8;   5.5; 1013.40;    2.1;   77.00;    5.8;   -1.5;   -3.5;eor
       3126;19580412;    5;-999;   3.2;    5;   0.0;   0;    8.400;   0;   3.2;   4.7; 1014.80;    2.0;   69.00;    8.1;   -2.2;   -4.2;eor
       3126;19580413;    5;-999;   1.7;    5;   0.0;   0;    8.600;   0;   1.4;   5.9; 1011.00;    3.6;   76.00;   10.1;   -4.6;   -6.5;eor
       3126;19580414;    5;-999;   3.4;    5;   0.0;   0;   11.000;   0;   0.0;   5.6; 1004.70;    8.3;   57.00;   15.4;   -2.1;   -5.2;eor
       3126;19580415;    5;-999;   3.0;    5;   0.0;   1;    5.500;   0;   6.2;   7.2;  995.90;    9.1;   66.00;   14.7;    0.1;   -2.6;eor
       3126;19580416;    5;-999;   5.7;    5;   0.0;   1;    1.100;   0;   4.6;   6.8;  997.50;    6.4;   70.00;   11.3;    4.7;    3.6;eor
       3126;19580417;    5;-999;   5.5;    5;   0.0;   1;    3.500;   0;   7.8;   6.4; 1005.60;    5.1;   74.00;    9.4;    2.0;    0.2;eor
       3126;19580418;    5;-999;   2.2;    5;   0.0;   0;    7.200;   0;   5.0;   5.7; 1008.20;    7.0;   59.00;   11.5;    0.5;   -1.8;eor
       3126;19580419;    5;-999;   4.7;    5;   1.6;   1;    0.000;   0;   7.4;  10.7; 1007.00;    9.9;   89.00;   11.8;    5.8;    2.3;eor
       3126;19580420;    5;-999;   5.0;    5;   0.3;   1;    0.700;   0;   7.0;   8.9; 1011.10;   10.7;   70.00;   14.5;    6.7;    4.6;eor
       3126;19580421;    5;-999;   5.5;    5;   1.6;   1;    2.500;   0;   8.0;   8.9; 1007.10;    8.9;   78.00;   12.1;    7.0;    4.5;eor
       3126;19580422;    5;-999;   6.4;    5;   1.1;   1;    2.700;   0;   6.6;   8.3; 1002.60;    6.0;   86.00;    8.7;    5.4;    4.4;eor
       3126;19580423;    5;-999;   2.4;    5;   0.0;   0;    2.500;   0;   8.0;   7.2; 1007.80;    6.0;   77.00;    9.1;    3.3;    0.3;eor
       3126;19580424;    5;-999;   2.8;    5;   0.0;   0;    8.900;   0;   2.4;   6.8; 1010.70;    6.0;   74.00;   11.6;    0.2;   -3.8;eor
       3126;19580425;    5;-999;   4.5;    5;   0.4;   1;    8.600;   0;   3.8;   8.0; 1003.60;   10.8;   68.00;   20.0;    2.0;   -1.3;eor
       3126;19580426;    5;-999;   6.3;    5;   3.4;   1;    2.900;   0;   7.2;   9.9;  999.40;    9.0;   85.00;   11.9;    5.3;    1.9;eor
       3126;19580427;    5;-999;   9.0;    5;   2.5;   1;    5.600;   0;   7.2;   8.5;  991.60;    6.8;   83.00;   10.3;    4.4;    5.4;eor
       3126;19580428;    5;-999;   7.0;    5;   0.8;   1;    1.900;   0;   7.8;   8.3; 1000.40;    7.0;   82.00;   11.5;    3.9;    2.5;eor
       3126;19580429;    5;-999;   4.1;    5;   0.0;   0;    9.400;   0;   3.4;   8.9; 1013.20;    8.7;   81.00;   12.0;    3.7;    1.7;eor
       3126;19580430;    5;-999;   3.1;    5;   0.0;   0;    2.900;   0;   5.0;  10.7; 1020.20;   12.5;   75.00;   17.7;    5.0;    0.6;eor
       3126;19580501;    5;-999;   2.7;    5;   0.0;   0;    0.300;   0;   8.0;  12.7; 1020.80;   13.6;   82.00;   18.2;    9.0;    6.0;eor
       3126;19580502;    5;-999;   3.1;    5;   0.8;   1;    6.800;   0;   5.4;  10.9; 1012.40;   14.8;   68.00;   19.8;    6.8;    2.8;eor
       3126;19580503;    5;-999;   7.5;    5;   0.0;   0;   10.900;   0;   4.6;   6.4; 1008.80;    7.1;   63.00;   14.7;    5.0;    4.2;eor
       3126;19580504;    5;-999;   6.6;    5;   0.8;   1;    4.700;   0;   4.8;   6.7; 1010.00;    5.9;   69.00;   11.0;    3.1;    1.5;eor
       3126;19580505;    5;-999;   2.7;    5;   0.2;   1;   10.200;   0;   6.2;   7.3; 1004.00;   15.6;   50.00;   23.9;    1.8;   -2.3;eor
       3126;19580506;    5;-999;   6.5;    5;   2.8;   1;    4.100;   0;   7.4;  14.0;  999.50;   14.5;   83.00;   19.3;   12.4;   10.5;eor
       3126;19580507;    5;-999;   5.8;    5;   0.0;   0;   11.800;   0;   3.8;   8.7; 1007.20;   11.6;   63.00;   17.6;    7.2;    3.9;eor
       3126;19580508;    5;-999;   3.2;    5;   0.7;   1;    4.300;   0;   6.6;  15.5; 1005.20;   17.3;   79.00;   24.4;    8.6;    6.5;eor
       3126;19580509;    5;-999;   3.9;    5;   3.7;   1;    7.700;   0;   5.8;  13.6; 1005.80;   19.1;   62.00;   25.7;   14.5;   11.4;eor
       3126;19580510;    5;-999;   3.4;    5;   4.2;   1;    2.100;   0;   7.8;  16.3; 1003.40;   16.2;   87.00;   19.5;   14.0;   10.6;eor
       3126;19580511;    5;-999;   4.5;    5;   4.0;   1;    0.800;   0;   8.0;  14.3; 1000.40;   14.7;   81.00;   18.9;   12.4;   12.6;eor
       3126;19580512;    5;-999;   3.0;    5;   1.0;   1;    0.000;   0;   7.4;  11.2; 1003.60;   11.2;   84.00;   14.1;   10.1;    8.6;eor
       3126;19580513;    5;-999;   3.7;    5;   0.0;   0;   12.800;   0;   4.2;   9.2; 1009.00;   13.4;   60.00;   17.7;    8.2;    4.8;eor
       3126;19580514;    5;-999;   2.4;    5;   8.0;   1;    1.800;   0;   7.4;  13.5; 1001.10;   14.4;   81.00;   16.7;   10.5;    7.4;eor
       3126;19580515;    5;-999;   3.4;    5;   0.6;   1;    1.500;   0;   6.2;  12.5;  995.10;   12.1;   85.00;   15.8;   10.5;   11.1;eor
       3126;19580516;    5;-999;   3.8;    5;   1.6;   1;    0.200;   0;   7.4;  12.1;  987.50;   11.8;   88.00;   14.7;    8.1;    4.6;eor
       3126;19580517;    5;-999;   7.8;    5;   1.4;   1;    8.900;   0;   6.4;   8.8; 1004.40;    9.7;   73.00;   13.5;    7.8;    6.9;eor
       3126;19580518;    5;-999;   6.2;    5;   0.5;   1;    1.200;   0;   7.8;  11.9; 1005.80;   12.0;   85.00;   16.3;    8.9;    5.4;eor
       3126;19580519;    5;-999;   4.6;    5;   0.0;   0;    9.200;   0;   3.2;  12.5; 1011.00;   14.6;   76.00;   18.9;    9.5;    6.7;eor
       3126;19580520;    5;-999;   3.6;    5;   0.0;   0;   13.600;   0;   2.4;  14.1; 1003.40;   18.4;   69.00;   25.8;    9.2;    5.6;eor
       3126;19580521;    5;-999;   3.5;    5;   7.0;   1;    0.100;   0;   6.2;  12.1; 1005.00;   10.6;   92.00;   17.2;    9.3;    9.6;eor
       3126;19580522;    5;-999;   2.2;    5;   6.0;   1;    6.100;   0;   5.8;  10.8; 1010.40;   12.9;   73.00;   16.8;    8.1;    5.2;eor
       3126;19580523;    5;-999;   1.7;    5;   0.0;   0;    4.600;   0;   5.6;  12.8; 1004.30;   13.8;   82.00;   18.8;   10.2;    7.7;eor
       3126;19580524;    5;-999;   3.1;    5;   7.3;   1;   10.600;   0;   5.6;  15.2; 1002.60;   17.5;   78.00;   25.5;    7.9;    5.5;eor
       3126;19580525;    5;-999;   2.2;    5;   0.9;   1;   10.300;   0;   2.4;  19.5; 1002.70;   20.6;   80.00;   26.6;   12.2;    8.3;eor
       3126;19580526;    5;-999;   3.1;    5;   0.0;   0;   10.800;   0;   3.8;  17.5; 1002.60;   19.4;   77.00;   24.8;   15.0;   10.4;eor
       3126;19580527;    5;-999;   3.2;    5;  22.4;   1;    0.000;   0;   8.0;  14.1; 1008.70;   13.6;   92.00;   17.8;   12.3;   10.7;eor
       3126;19580528;    5;-999;   4.5;    5;   1.8;   1;    0.000;   0;   8.0;  12.7; 1005.90;   11.6;   92.00;   14.2;   11.0;   10.3;eor
       3126;19580529;    5;-999;   1.9;    5;   0.0;   0;    9.100;   0;   4.6;  10.7; 1011.80;   13.6;   72.00;   19.2;    7.2;    6.4;eor
       3126;19580530;    5;-999;   4.2;    5;   1.2;   1;    6.200;   0;   7.8;  12.8; 1005.60;   16.1;   71.00;   19.7;   10.4;    7.0;eor
       3126;19580531;    5;-999;   2.9;    5;   0.0;   0;    9.800;   0;   4.6;  13.6; 1007.50;   15.6;   77.00;   21.0;   12.3;   10.9;eor
       3126;19580601;    5;-999;   2.0;    5;   0.0;   0;   14.400;   0;   1.0;  14.1; 1008.30;   18.1;   69.00;   23.4;    9.4;    5.9;eor
       3126;19580602;    5;-999;   2.7;    5;   0.0;   0;   14.900;   0;   1.0;  14.8; 1007.20;   19.6;   66.00;   25.5;    9.8;    6.5;eor
       3126;19580603;    5;-999;   2.2;    5;   1.5;   1;    0.000;   0;   8.0;  16.5; 1006.80;   15.6;   93.00;   18.7;   12.9;   11.0;eor
       3126;19580604;    5;-999;   4.1;    5;   6.4;   1;    0.000;   0;   8.0;  14.1; 1005.20;   12.6;   95.00;   16.1;   11.6;   13.0;eor
       3126;19580605;    5;-999;   5.4;    5;   0.1;   1;    1.900;   0;   7.8;  12.1; 1005.80;   12.5;   83.00;   15.8;   10.7;    8.6;eor
       3126;19580606;    5;-999;   2.9;    5;   0.0;   1;    4.600;   0;   4.8;   9.7; 1009.90;   12.0;   70.00;   16.5;    8.3;    5.4;eor
       3126;19580607;    5;-999;   3.5;    5;   3.4;   1;   12.700;   0;   2.4;  12.5; 1008.60;   16.6;   67.00;   22.4;    6.0;    2.8;eor
       3126;19580608;    5;-999;   3.9;    5;   3.5;   1;    8.900;   0;   4.6;  13.5; 1006.80;   15.5;   74.00;   20.0;   13.0;   11.6;eor
       3126;19580609;    5;-999;   4.6;    5;   0.0;   1;    3.100;   0;   5.8;  12.1; 1003.20;   13.1;   78.00;   18.0;   11.1;   10.0;eor
       3126;19580610;    5;-999;   3.1;    5;   0.0;   0;    3.600;   0;   7.4;  10.0; 1003.50;   11.2;   75.00;   14.8;    9.4;    7.0;eor
       3126;19580611;    5;-999;   2.7;    5;   0.0;   0;    1.100;   0;   7.8;  10.4; 1006.80;   12.6;   72.00;   16.3;    8.9;    7.4;eor
       3126;19580612;    5;-999;   2.6;    5;   0.0;   0;    2.200;   0;   7.4;  10.5; 1011.80;   11.4;   78.00;   16.2;    9.8;    7.9;eor
       3126;19580613;    5;-999;   2.5;    5;   0.0;   0;    5.100;   0;   6.4;  10.3; 1014.40;   13.8;   66.00;   18.4;    7.5;    5.6;eor
       3126;19580614;    5;-999;   1.8;    5;   0.0;   0;    7.000;   0;   6.6;  10.3; 1017.10;   14.2;   66.00;   21.0;    7.9;    4.5;eor
       3126;19580615;    5;-999;   1.6;    5;   0.0;   0;   12.100;   0;   1.6;  11.2; 1016.00;   16.1;   62.00;   23.0;    7.3;    4.0;eor
       3126;19580616;    5;-999;   2.4;    5;   0.0;   0;   15.200;   0;   1.6;  11.2; 1011.50;   17.9;   56.00;   25.0;    9.3;    4.9;eor
       3126;19580617;    5;-999;   3.6;    5;   0.7;   1;   13.400;   0;   2.2;  13.3; 1005.40;   20.1;   59.00;   27.2;   12.4;    8.6;eor
       3126;19580618;    5;-999;   4.2;    5;   4.5;   1;    0.900;   0;   5.8;  14.4; 1008.60;   13.6;   87.00;   19.3;   11.0;   12.0;eor
       3126;19580619;    5;-999;   2.4;    5;   0.5;   1;   10.500;   0;   5.4;  10.9; 1007.10;   14.8;   67.00;   19.5;    6.0;    2.8;eor
       3126;19580620;    5;-999;   2.5;    5;  15.3;   1;    0.000;   0;   8.0;  14.4;  991.50;   14.0;   89.00;   17.1;   12.1;    9.2;eor
       3126;19580621;    5;-999;   3.6;    5;   2.5;   1;    2.900;   0;   7.2;  13.6;  990.00;   15.2;   77.00;   18.6;   12.9;   11.7;eor
       3126;19580622;    5;-999;   3.0;    5;   0.8;   1;    9.700;   0;   4.6;  12.1;  994.70;   14.6;   72.00;   18.7;   11.7;    9.9;eor
       3126;19580623;    5;-999;   3.7;    5;   1.4;   1;   10.700;   0;   4.8;  12.1;  997.10;   14.2;   76.00;   19.5;    9.5;    5.6;eor
       3126;19580624;    5;-999;   2.4;    5;  13.1;   1;    8.300;   0;   6.6;  11.9;  999.40;   15.2;   69.00;   20.7;    9.6;    6.6;eor
       3126;19580625;    5;-999;   3.9;    5;   0.1;   1;    7.400;   0;   6.6;  12.7; 1003.50;   15.3;   75.00;   19.7;   11.6;   10.3;eor
       3126;19580626;    5;-999;   3.8;    5;   0.0;   1;    1.400;   0;   8.0;  12.5;  994.70;   17.9;   62.00;   21.4;   12.7;   10.6;eor
       3126;19580627;    5;-999;   3.9;    5;  27.5;   1;    1.600;   0;   7.8;  15.6;  986.80;   15.8;   87.00;   18.3;   13.7;   11.5;eor
       3126;19580628;    5;-999;   5.1;    5;   1.8;   1;    0.200;   0;   6.2;  16.1;  995.80;   16.2;   88.00;   19.6;   15.0;   14.1;eor
       3126;19580629;    5;-999;   5.4;    5;   0.0;   0;    2.100;   0;   6.6;  16.0;  999.40;   17.0;   82.00;   20.5;   14.9;   13.9;eor
       3126;19580630;    5;-999;   2.4;    5;   0.6;   1;    1.000;   0;   8.0;  17.9; 1000.30;   18.2;   85.00;   22.1;   15.2;   13.3;eor
       3126;19580701;    5;-999;   2.1;    5;   0.0;   1;    6.400;   0;   6.6;  19.2;  999.20;   21.6;   75.00;   27.4;   16.3;   13.1;eor
       3126;19580702;    5;-999;   3.3;    5;   9.6;   1;    7.600;   0;   6.6;  16.0;  996.80;   17.8;   76.00;   26.7;   14.5;   11.6;eor
       3126;19580703;    5;-999;   1.7;    5;   2.0;   1;    5.800;   0;   6.4;  15.2;  998.30;   17.4;   77.00;   22.8;   14.2;   12.7;eor
       3126;19580704;    5;-999;   4.6;    5;  12.0;   1;    5.100;   0;   7.2;  15.6;  997.90;   17.0;   78.00;   21.3;   13.9;   11.8;eor
       3126;19580705;    5;-999;   6.0;    5;   0.0;   0;    8.400;   0;   5.6;  17.1; 1000.70;   17.9;   82.00;   21.5;   14.8;   13.4;eor
       3126;19580706;    5;-999;   5.4;    5;   0.0;   0;    1.300;   0;   7.4;  14.7; 1004.70;   17.2;   73.00;   21.0;   15.0;   13.3;eor
       3126;19580707;    5;-999;   5.6;    5;   0.0;   0;    4.200;   0;   7.8;  14.3; 1010.60;   16.6;   76.00;   20.0;   13.7;   12.6;eor
       3126;19580708;    5;-999;   4.2;    5;   0.0;   1;    3.000;   0;   7.0;  13.6; 1015.10;   14.9;   80.00;   19.0;   13.1;   11.9;eor
       3126;19580709;    5;-999;   2.4;    5;   0.0;   0;   10.300;   0;   3.2;  14.4; 1011.80;   17.8;   72.00;   24.0;   10.7;    9.5;eor
       3126;19580710;    5;-999;   1.9;    5;   0.0;   0;   11.800;   0;   3.2;  17.7; 1005.20;   21.0;   70.00;   27.0;   12.4;   10.1;eor
       3126;19580711;    5;-999;   2.4;    5;   1.8;   1;   10.200;   0;   4.6;  14.5; 1004.60;   19.9;   64.00;   24.2;   14.3;   12.6;eor
